Unnamed: 0,Model,Length,Beam,Draft,Year,Type,Location,Asking,posted_at,Material,Hull_Type,Is_Mono,Is_Diesel,Motor_Type,Engine_Count,Is_Inboard,Year_Listed,Asking_Price_Adj
10982,Morgan 36t,36.0,11.9,6.3,1973,cruiser,"East Tawas, Michigan",22000.0,2020-09-09,fiberglass ,monohull,1,0,inboard,1,1,2020,23033.56503394369
10984,CT Mermaid,42.0,12.8,6.2,1985,cruiser,"Key West, Florida",135000.0,2020-09-08,fiberglass ,monohull,1,1,inboard,1,1,2020,141342.330890109
10985,Hunter 38,38.0,12.9,5.0,2008,cruiser,"Huntington, New York",104000.0,2020-09-08,fiberglass ,monohull,1,1,inboard,1,1,2020,108885.94379682474
10989,Irwin 37 MK-V,37.0,11.5,4.0,1982,cruiser,"Bayfield, Wisconsin",36900.0,2020-09-07,fiberglass ,monohull,1,1,inboard,1,1,2020,38633.57044329647
10990,Columbia Commodore Commodore,26.0,8.0,2.1,1982,daysailer,"Lake Norman, North Carolina",3000.0,2020-09-07,fiberglass ,monohull,1,0,outboard,1,0,2020,3140.9406864468674
10992,Island Packet ip35,38.0,12.0,4.5,1989,cruiser,"Port Jefferson, New York",104000.0,2020-09-06,fiberglass ,monohull,1,1,inboard,1,1,2020,108885.94379682474
10993,Morgan M30,30.0,9.3,3.0,1968,cruiser,"Alborn Minnesota 30 mile west of Duluth MN, Minnesota",20000.0,2020-09-05,fiberglass ,monohull,1,0,inboard,1,1,2020,20939.60457631245
10994,Catalina 34,34.0,11.8,4.5,1988,cruiser,"Annapolis, Maryland",37000.0,2022-06-27,fiberglass ,monohull,1,1,inboard,1,1,2022,37000.0
10995,Wauquiez Centurion 41S,41.0,13.0,5.11,1998,cruiser,"Spices Island Marina Grenada Caribbean WI, Outside United States",123000.0,2022-06-28,fiberglass ,monohull,1,1,inboard,1,1,2022,123000.0
10996,Tillotson Pearson Inc Freedom 21,21.8,8.0,3.9,1983,daysailer,"Solomons MD, Maryland",4500.0,2022-06-27,fiberglass ,monohull,1,0,outboard,1,0,2022,4500.0
10997,Precision Boatworks 185K Keel Sloop,18.5,7.33,3.5,2016,daysailer,"Chesapeake Bay Eastern Shore, Maryland",10500.0,2022-06-28,fiberglass ,monohull,1,0,motorless,0,0,2022,10500.0
10999,Kingley Engineering Shipyard Center cockpit ketch,43.0,12.0,5.0,1962,cruiser,"Ensenada 60 miles south of San Diego, ",29999.0,2022-06-27,wood ,monohull,1,1,inboard,1,1,2022,29999.0
11000,Westsail 43 aft cockpit ketch,43.0,13.0,6.0,1985,cruiser,"Ensenada 60 miles south of San Diego, ",39999.0,2022-06-27,fiberglass ,monohull,1,1,inboard,1,1,2022,39999.0
11002,Beneteau First 38S5,38.0,12.0,5.0,1991,cruiser,"Scarborough Ontario Canada, Outside United States",42618.0,2022-06-26,fiberglass ,monohull,1,0,motorless,0,0,2022,42618.0
11003,Northern 37,37.0,11.0,5.0,1995,cruiser,"Whitby Ontario Canada, Outside United States",50357.0,2022-06-26,fiberglass ,monohull,1,0,motorless,0,0,2022,50357.0
11004,Lancer 28 Ft. Mark V,27.8,8.0,3.0,1980,cruiser,"Henderson, Nevada",10500.0,2022-06-26,fiberglass ,monohull,1,0,outboard,1,0,2022,10500.0
11007,O'Day 28,28.0,10.25,4.5,1979,cruiser,"Buffalo NY Lake Erie, New York",4000.0,2022-06-27,fiberglass ,monohull,1,1,inboard,1,1,2022,4000.0
11009,Catalina 30,30.0,11.0,4.5,1980,cruiser,"Thamespost marina, Connecticut",12500.0,2022-06-27,fiberglass ,monohull,1,1,inboard,1,1,2022,12500.0
11011,Hunter 356,36.0,12.0,5.0,2002,cruiser,"Port Cliinton, Ohio",84900.0,2022-06-26,fiberglass ,monohull,1,0,inboard,1,1,2022,84900.0
